year,age,sex,number_of_people
2043,27,male,2178826.0
2043,28,female,2152469.0
2043,28,male,2221904.0
2043,29,female,2155570.0
2043,29,male,2235202.0
2043,30,female,2180342.0
2043,30,male,2261975.0
2043,31,female,2181725.0
2043,31,male,2276387.0
2043,32,female,2220823.0
2043,32,male,2322880.0
2043,33,female,2270972.0
2043,33,male,2382347.0
2043,34,female,2335376.0
2043,34,male,2453778.0
2043,35,female,2398097.0
2043,35,male,2522451.0
2043,36,female,2383083.0
2043,36,male,2507678.0
2043,37,female,2386646.0
2043,37,male,2514747.0
2043,38,female,2372221.0
2043,38,male,2501847.0
2043,39,female,2349033.0
2043,39,male,2475124.0
2043,40,female,2361424.0
2043,40,male,2493776.0
2043,41,female,2349739.0
2043,41,male,2479962.0
2043,42,female,2358358.0
2043,42,male,2498280.0
2043,43,female,2381923.0
2043,43,male,2516108.0
2043,44,female,2336564.0
2043,44,male,2470268.0
2043,45,female,2360065.0
2043,45,male,2496649.0
2043,46,female,2327773.0
2043,46,male,2460632.0
2043,47,female,2346285.0
2043,47,male,2478800.0
2043,48,female,2368713.0
2043,48,male,2507002.0
2043,49,female,2414676.0
2043,49,male,2557409.0
2043,50,female,2407429.0
2043,50,male,2546838.0
2043,51,female,2424267.0
2043,51,male,2540675.0
2043,52,female,2428611.0
2043,52,male,2535932.0
2043,53,female,2416255.0
2043,53,male,2525840.0
2043,54,female,2339272.0
2043,54,male,2454409.0
2043,55,female,2289817.0
2043,55,male,2401545.0
2043,56,female,2250138.0
2043,56,male,2371972.0
2043,57,female,2229028.0
2043,57,male,2344844.0
2043,58,female,2203822.0
2043,58,male,2317425.0
2043,59,female,2156801.0
2043,59,male,2260771.0
2043,60,female,2123588.0
2043,60,male,2222183.0
2043,61,female,2096006.0
2043,61,male,2174869.0
2043,62,female,2054328.0
2043,62,male,2125702.0
2043,63,female,2001777.0
2043,63,male,2066280.0
2043,64,female,1901202.0
2043,64,male,1948648.0
2043,65,female,1851438.0
2043,65,male,1884197.0
2043,66,female,1803426.0
2043,66,male,1815600.0
2043,67,female,1750168.0
2043,67,male,1752030.0
2043,68,female,1721803.0
2043,68,male,1716859.0
2043,69,female,1702435.0
2043,69,male,1675690.0
2043,70,female,1698963.0
2043,70,male,1659119.0
2043,71,female,1743942.0
2043,71,male,1683216.0
2043,72,female,1747651.0
2043,72,male,1674491.0
2043,73,female,1899964.0
2043,73,male,1827333.0
2043,74,female,1539427.0
2043,74,male,1445532.0
2043,75,female,1619404.0
2043,75,male,1518275.0
2043,76,female,1575849.0
2043,76,male,1452166.0
2043,77,female,1650357.0
2043,77,male,1499241.0
2043,78,female,1585666.0
2043,78,male,1410837.0
2043,79,female,1585168.0
2043,79,male,1389801.0
2043,80,female,1546182.0
2043,80,male,1334415.0
2043,81,female,1478333.0
2043,81,male,1266110.0
2043,82,female,1432095.0
2043,82,male,1195335.0
2043,83,female,1330642.0
2043,83,male,1083826.0
2043,84,female,1238207.0
2043,84,male,992462.0
2043,85,female,1159739.0
2043,85,male,914619.0
2043,86,female,1026254.0
2043,86,male,800199.0
2043,87,female,941804.0
2043,87,male,717867.0
2043,88,female,832869.0
2043,88,male,617099.0
2043,89,female,727657.0
2043,89,male,524173.0
2043,90,female,634986.0
2043,90,male,443620.0
2043,91,female,527599.0
2043,91,male,357442.0
2043,92,female,436496.0
2043,92,male,283128.0
2043,93,female,359798.0
2043,93,male,224645.0
2043,94,female,285966.0
2043,94,male,174609.0
2043,95,female,229186.0
2043,95,male,132986.0
2043,96,female,165543.0
2043,96,male,90914.0
2043,97,female,107108.0
2043,97,male,56640.0
2043,98,female,71679.0
2043,98,male,33554.0
2043,99,female,51504.0
2043,99,male,23425.0
2043,100+,female,93270.0
2043,100+,male,35571.0
2044,16,female,1828251.0
2044,16,male,1919695.0
2044,17,female,1827790.0
2044,17,male,1916428.0
2044,18,female,1831096.0
2044,18,male,1905562.0
2044,19,female,1847505.0
2044,19,male,1892748.0
2044,20,female,1860039.0
2044,20,male,1894154.0
2044,21,female,1871462.0
2044,21,male,1900496.0
2044,22,female,1885505.0
2044,22,male,1913751.0
2044,23,female,1886600.0
2044,23,male,1917820.0
2044,24,female,1908619.0
2044,24,male,1952689.0
2044,25,female,1970891.0
2044,25,male,2021020.0
2044,26,female,2022429.0
2044,26,male,2083205.0
2044,27,female,2074469.0
2044,27,male,2140322.0
2044,28,female,2140046.0
2044,28,male,2211680.0
2044,29,female,2164221.0
2044,29,male,2242500.0
2044,30,female,2186298.0
2044,30,male,2268384.0
2044,31,female,2177073.0
2044,31,male,2270872.0
2044,32,female,2203888.0
2044,32,male,2303444.0
2044,33,female,2239766.0
2044,33,male,2354043.0
2044,34,female,2289730.0
2044,34,male,2411367.0
2044,35,female,2360240.0
2044,35,male,2486542.0
2044,36,female,2388961.0
2044,36,male,2516488.0
2044,37,female,2421553.0
2044,37,male,2552755.0
2044,38,female,2399977.0
2044,38,male,2535009.0
2044,39,female,2365120.0
2044,39,male,2499474.0
2044,40,female,2381988.0
2044,40,male,2518845.0
2044,41,female,2357398.0
2044,41,male,2490426.0
2044,42,female,2346689.0
2044,42,male,2491704.0
2044,43,female,2387836.0
2044,43,male,2529961.0
2044,44,female,2352802.0
2044,44,male,2495444.0
2044,45,female,2372496.0
2044,45,male,2513462.0
2044,46,female,2328805.0
2044,46,male,2468022.0
2044,47,female,2329713.0
2044,47,male,2469189.0
2044,48,female,2349541.0
2044,48,male,2496294.0
2044,49,female,2388874.0
2044,49,male,2540294.0
2044,50,female,2374498.0
2044,50,male,2522960.0
2044,51,female,2393969.0
2044,51,male,2534700.0
2044,52,female,2410315.0
2044,52,male,2531133.0
2044,53,female,2432723.0
2044,53,male,2541376.0
2044,54,female,2390331.0
2044,54,male,2508814.0
2044,55,female,2339237.0
2044,55,male,2452175.0
2044,56,female,2277430.0
2044,56,male,2399793.0
2044,57,female,2232040.0
2044,57,male,2349153.0
2044,58,female,2222356.0
2044,58,male,2342008.0
2044,59,female,2186765.0
2044,59,male,2298974.0
2044,60,female,2130031.0
2044,60,male,2237678.0
2044,61,female,2114637.0
2044,61,male,2206163.0
2044,62,female,2078643.0
2044,62,male,2157312.0
2044,63,female,2038141.0
2044,63,male,2106137.0
2044,64,female,1964480.0
2044,64,male,2019997.0
2044,65,female,1890736.0
2044,65,male,1935274.0
2044,66,female,1832852.0
2044,66,male,1856698.0
2044,67,female,1772678.0
2044,67,male,1779976.0
2044,68,female,1729656.0
2044,68,male,1728201.0
2044,69,female,1710273.0
2044,69,male,1692048.0
2044,70,female,1673540.0
2044,70,male,1644087.0
2044,71,female,1676385.0
2044,71,male,1626027.0
2044,72,female,1684779.0
2044,72,male,1618611.0
2044,73,female,1903496.0
2044,73,male,1833802.0
2044,74,female,1582664.0
2044,74,male,1489875.0
2044,75,female,1643008.0
2044,75,male,1547960.0
2044,76,female,1561318.0
2044,76,male,1450914.0
2044,77,female,1599710.0
2044,77,male,1465341.0
2044,78,female,1527576.0
2044,78,male,1371969.0
2044,79,female,1548777.0
2044,79,male,1367410.0
2044,80,female,1533777.0
2044,80,male,1329577.0
2044,81,female,1471992.0
2044,81,male,1267377.0
2044,82,female,1430010.0
2044,82,male,1199243.0
2044,83,female,1342231.0
2044,83,male,1098811.0
2044,84,female,1254712.0
2044,84,male,1011975.0
2044,85,female,1166865.0
2044,85,male,926293.0
2044,86,female,1037705.0
2044,86,male,814877.0
2044,87,female,961501.0
2044,87,male,739123.0
2044,88,female,852029.0
2044,88,male,636223.0
2044,89,female,748780.0
2044,89,male,543292.0
2044,90,female,654204.0
2044,90,male,460361.0
2044,91,female,545740.0
2044,91,male,372387.0
2044,92,female,455556.0
2044,92,male,297636.0
2044,93,female,372002.0
2044,93,male,233205.0
2044,94,female,290929.0
2044,94,male,177552.0
2044,95,female,231217.0
2044,95,male,133722.0
2044,96,female,176937.0
2044,96,male,97067.0
2044,97,female,123984.0
2044,97,male,66475.0
2044,98,female,78963.0
2044,98,male,37553.0
2044,99,female,52033.0
2044,99,male,23812.0
2044,100+,female,98668.0
2044,100+,male,37936.0
2045,16,female,1822421.0
2045,16,male,1913889.0
2045,17,female,1821167.0
2045,17,male,1909811.0
2045,18,female,1825168.0
2045,18,male,1899756.0
2045,19,female,1844583.0
2045,19,male,1890103.0
2045,20,female,1854027.0
2045,20,male,1888492.0
2045,21,female,1854470.0
2045,21,male,1884401.0
2045,22,female,1882733.0
2045,22,male,1912678.0
2045,23,female,1902224.0
2045,23,male,1934898.0
2045,24,female,1889415.0
2045,24,male,1933500.0
2045,25,female,1932302.0
2045,25,male,1982697.0
2045,26,female,1992471.0
2045,26,male,2053924.0
2045,27,female,2028021.0
2045,27,male,2094010.0
2045,28,female,2099056.0
2045,28,male,2172903.0
2045,29,female,2151926.0
2045,29,male,2232528.0
2045,30,female,2195159.0
2045,30,male,2275951.0
2045,31,female,2183132.0
2045,31,male,2277461.0
2045,32,female,2199392.0
2045,32,male,2298193.0
2045,33,female,2222994.0
2045,33,male,2334825.0
2045,34,female,2258704.0
2045,34,male,2383274.0
2045,35,female,2314662.0
2045,35,male,2444312.0
2045,36,female,2351690.0
2045,36,male,2481302.0
2045,37,female,2427583.0
2045,37,male,2561816.0
2045,38,female,2435132.0
2045,38,male,2573248.0
2045,39,female,2392898.0
2045,39,male,2532608.0
2045,40,female,2398548.0
2045,40,male,2543963.0
2045,41,female,2378325.0
2045,41,male,2515862.0
2045,42,female,2354633.0
2045,42,male,2502515.0
2045,43,female,2376228.0
2045,43,male,2523639.0
2045,44,female,2358518.0
2045,44,male,2509149.0
2045,45,female,2388732.0
2045,45,male,2538894.0
2045,46,female,2341025.0
2045,46,male,2484500.0
2045,47,female,2330560.0
2045,47,male,2476435.0
2045,48,female,2332645.0
2045,48,male,2486432.0
2045,49,female,2369379.0
2045,49,male,2529434.0
2045,50,female,2349020.0
2045,50,male,2506142.0
2045,51,female,2361071.0
2045,51,male,2510825.0
2045,52,female,2380218.0
2045,52,male,2525610.0
2045,53,female,2414474.0
2045,53,male,2536874.0
2045,54,female,2406411.0
2045,54,male,2523875.0
2045,55,female,2390276.0
2045,55,male,2506389.0
2045,56,female,2326621.0
2045,56,male,2450359.0
2045,57,female,2258914.0
2045,57,male,2376578.0
2045,58,female,2224966.0
2045,58,male,2345943.0
2045,59,female,2205070.0
2045,59,male,2323167.0
2045,60,female,2159939.0
2045,60,male,2275707.0
2045,61,female,2121203.0
2045,61,male,2221760.0
2045,62,female,2097469.0
2045,62,male,2188869.0
2045,63,female,2062633.0
2045,63,male,2137923.0
2045,64,female,2000156.0
2045,64,male,2058833.0
2045,65,female,1953980.0
2045,65,male,2006233.0
2045,66,female,1872073.0
2045,66,male,1907268.0
2045,67,female,1801489.0
2045,67,male,1820286.0
2045,68,female,1751596.0
2045,68,male,1755472.0
2045,69,female,1718095.0
2045,69,male,1703093.0
2045,70,female,1681514.0
2045,70,male,1660380.0
2045,71,female,1651551.0
2045,71,male,1611594.0
2045,72,female,1619801.0
2045,72,male,1564061.0
2045,73,female,1835298.0
2045,73,male,1773046.0
2045,74,female,1585775.0
2045,74,male,1495280.0
2045,75,female,1689426.0
2045,75,male,1595725.0
2045,76,female,1584529.0
2045,76,male,1479741.0
2045,77,female,1585189.0
2045,77,male,1464386.0
2045,78,female,1480739.0
2045,78,male,1341093.0
2045,79,female,1492430.0
2045,79,male,1330181.0
2045,80,female,1499042.0
2045,80,male,1308657.0
2045,81,female,1460636.0
2045,81,male,1263238.0
2045,82,female,1424413.0
2045,82,male,1201009.0
2045,83,female,1340834.0
2045,83,male,1102977.0
2045,84,female,1266217.0
2045,84,male,1026558.0
2045,85,female,1182998.0
2045,85,male,945119.0
2045,86,female,1044641.0
2045,86,male,825839.0
2045,87,female,972774.0
2045,87,male,753235.0
2045,88,female,870396.0
2045,88,male,655600.0
2045,89,female,766552.0
2045,89,male,560647.0
2045,90,female,673652.0
2045,90,male,477570.0
2045,91,female,562609.0
2045,91,male,386749.0
2045,92,female,471552.0
2045,92,male,310359.0
2045,93,female,388551.0
2045,93,male,245401.0
2045,94,female,301067.0
2045,94,male,184530.0
2045,95,female,235425.0
2045,95,male,136122.0
2045,96,female,178631.0
2045,96,male,97693.0
2045,97,female,132612.0
2045,97,male,71042.0
2045,98,female,91449.0
2045,98,male,44116.0
2045,99,female,57354.0
2045,99,male,26679.0
2045,100+,female,102718.0
2045,100+,male,39707.0
2046,16,female,1817214.0
2046,16,male,1908753.0
2046,17,female,1815353.0
2046,17,male,1904067.0
2046,18,female,1818545.0
2046,18,male,1893236.0
2046,19,female,1838580.0
2046,19,male,1884367.0
2046,20,female,1851202.0
2046,20,male,1886018.0
2046,21,female,1848902.0
2046,21,male,1879275.0
2046,22,female,1866140.0
2046,22,male,1897082.0
2046,23,female,1899739.0
2046,23,male,1934209.0
2046,24,female,1905122.0
2046,24,male,1950837.0
2046,25,female,1913016.0
2046,25,male,1963457.0
2046,26,female,1953911.0
2046,26,male,2015542.0
2046,27,female,1998531.0
2046,27,male,2065329.0
2046,28,female,2052387.0
2046,28,male,2126442.0
2046,29,female,2110834.0
2046,29,male,2193666.0
2046,30,female,2182846.0
2046,30,male,2266113.0
2046,31,female,2192020.0
2046,31,male,2285148.0
2046,32,female,2205578.0
2046,32,male,2304945.0
2046,33,female,2218618.0
2046,33,male,2329762.0
2046,34,female,2242051.0
2046,34,male,2364224.0
2046,35,female,2283691.0
2046,35,male,2416325.0
2046,36,female,2306777.0
2046,36,male,2439828.0
2046,37,female,2390110.0
2046,37,male,2526569.0
2046,38,female,2441217.0
2046,38,male,2582418.0
2046,39,female,2427977.0
2046,39,male,2570696.0
2046,40,female,2426794.0
2046,40,male,2577642.0
2046,41,female,2395071.0
2046,41,male,2541232.0
2046,42,female,2375906.0
2046,42,male,2528432.0
2046,43,female,2384551.0
2046,43,male,2534857.0
2046,44,female,2347238.0
2046,44,male,2503181.0
2046,45,female,2394427.0
2046,45,male,2552811.0
2046,46,female,2356841.0
2046,46,male,2509495.0
2046,47,female,2342801.0
2046,47,male,2492874.0
2046,48,female,2333367.0
2046,48,male,2493610.0
2046,49,female,2352094.0
2046,49,male,2519302.0
2046,50,female,2329753.0
2046,50,male,2495466.0
2046,51,female,2335701.0
2046,51,male,2494210.0
2046,52,female,2347424.0
2046,52,male,2501758.0
2046,53,female,2384422.0
2046,53,male,2531826.0
2046,54,female,2388503.0
2046,54,male,2519766.0
2046,55,female,2406206.0
2046,55,male,2521128.0
2046,56,female,2377420.0
2046,56,male,2504443.0
2046,57,female,2307795.0
2046,57,male,2426667.0
2046,58,female,2251608.0
2046,58,male,2373246.0
2046,59,female,2207307.0
2046,59,male,2326738.0
2046,60,female,2177957.0
2046,60,male,2299488.0
2046,61,female,2151325.0
2046,61,male,2259758.0
2046,62,female,2104138.0
2046,62,male,2204559.0
2046,63,female,2081676.0
2046,63,male,2169722.0
2046,64,female,2024569.0
2046,64,male,2090381.0
2046,65,female,1989464.0
2046,65,male,2044698.0
2046,66,female,1935017.0
2046,66,male,1977331.0
2046,67,female,1840376.0
2046,67,male,1870135.0
2046,68,female,1779988.0
2046,68,male,1795291.0
2046,69,female,1739623.0
2046,69,male,1729726.0
2046,70,female,1689257.0
2046,70,male,1671136.0
2046,71,female,1659708.0
2046,71,male,1627846.0
2046,72,female,1596068.0
2046,72,male,1550493.0
2046,73,female,1764858.0
2046,73,male,1713810.0
2046,74,female,1529224.0
2046,74,male,1446136.0
2046,75,female,1692958.0
2046,75,male,1601706.0
2046,76,female,1629586.0
2046,76,male,1525729.0
2046,77,female,1609259.0
2046,77,male,1494012.0
2046,78,female,1467561.0
2046,78,male,1340570.0
2046,79,female,1446758.0
2046,79,male,1300447.0
2046,80,female,1444893.0
2046,80,male,1273467.0
2046,81,female,1428024.0
2046,81,male,1243856.0
2046,82,female,1413919.0
2046,82,male,1197588.0
2046,83,female,1336151.0
2046,83,male,1105194.0
2046,84,female,1265490.0
2046,84,male,1031062.0
2046,85,female,1194403.0
2046,85,male,959310.0
2046,86,female,1059614.0
2046,86,male,843182.0
2046,87,female,979821.0
2046,87,male,763926.0
2046,88,female,881153.0
2046,88,male,668664.0
2046,89,female,783630.0
2046,89,male,578250.0
2046,90,female,690106.0
2046,90,male,493253.0
2046,91,female,579695.0
2046,91,male,401525.0
2046,92,female,486469.0
2046,92,male,322616.0
2046,93,female,402510.0
2046,93,male,256147.0
2046,94,female,314739.0
2046,94,male,194398.0
2046,95,female,243826.0
2046,95,male,141617.0
2046,96,female,182009.0
2046,96,male,99535.0
2046,97,female,133987.0
2046,97,male,71572.0
2046,98,female,97881.0
2046,98,male,47197.0
2046,99,female,66446.0
2046,99,male,31375.0
2046,100+,female,109167.0
2046,100+,male,42758.0
2047,16,female,1812663.0
2047,16,male,1904309.0
2047,17,female,1810176.0
2047,17,male,1898993.0
2047,18,female,1812731.0
2047,18,male,1887563.0
2047,19,female,1831899.0
2047,19,male,1877927.0
2047,20,female,1845140.0
2047,20,male,1880294.0
2047,21,female,1846151.0
2047,21,male,1876917.0
2047,22,female,1860896.0
2047,22,male,1892337.0
2047,23,female,1883447.0
2047,23,male,1918965.0
2047,24,female,1902913.0
2047,24,male,1950474.0
2047,25,female,1928956.0
2047,25,male,1981124.0
2047,26,female,1934560.0
2047,26,male,1996199.0
2047,27,female,1960281.0
2047,27,male,2027249.0
2047,28,female,2023065.0
2047,28,male,2098013.0
2047,29,female,2064209.0
2047,29,male,2147268.0
2047,30,female,2141258.0
2047,30,male,2226893.0
2047,31,female,2179823.0
2047,31,male,2275463.0
2047,32,female,2214537.0
2047,32,male,2312722.0
2047,33,female,2224864.0
2047,33,male,2336600.0
2047,34,female,2237738.0
2047,34,male,2359270.0
2047,35,female,2267059.0
2047,35,male,2397335.0
2047,36,female,2276244.0
2047,36,male,2412294.0
2047,37,female,2344912.0
2047,37,male,2484926.0
2047,38,female,2403882.0
2047,38,male,2547379.0
2047,39,female,2434027.0
2047,39,male,2579833.0
2047,40,female,2462375.0
2047,40,male,2616252.0
2047,41,female,2423325.0
2047,41,male,2574788.0
2047,42,female,2392818.0
2047,42,male,2554167.0
2047,43,female,2406464.0
2047,43,male,2561446.0
2047,44,female,2355741.0
2047,44,male,2514564.0
2047,45,female,2383175.0
2047,45,male,2547041.0
2047,46,female,2362408.0
2047,46,male,2523268.0
2047,47,female,2358499.0
2047,47,male,2517880.0
2047,48,female,2345726.0
2047,48,male,2510148.0
2047,49,female,2352787.0
2047,49,male,2526539.0
2047,50,female,2312602.0
2047,50,male,2485402.0
2047,51,female,2316526.0
2047,51,male,2483687.0
2047,52,female,2322250.0
2047,52,male,2485397.0
2047,53,female,2351557.0
2047,53,male,2507908.0
2047,54,female,2358941.0
2047,54,male,2515295.0
2047,55,female,2388511.0
2047,55,male,2517443.0
2047,56,female,2393179.0
2047,56,male,2518923.0
2047,57,female,2358270.0
2047,57,male,2480185.0
2047,58,female,2300472.0
2047,58,male,2423318.0
2047,59,female,2233643.0
2047,59,male,2353779.0
2047,60,female,2179858.0
2047,60,male,2302731.0
2047,61,female,2169232.0
2047,61,male,2283234.0
2047,62,female,2134377.0
2047,62,male,2242530.0
2047,63,female,2088460.0
2047,63,male,2185499.0
2047,64,female,2043634.0
2047,64,male,2122009.0
2047,65,female,2014137.0
2047,65,male,2076523.0
2047,66,female,1970171.0
2047,66,male,2015168.0
2047,67,female,1902595.0
2047,67,male,1939011.0
2047,68,female,1818770.0
2047,68,male,1844764.0
2047,69,female,1767781.0
2047,69,male,1769081.0
2047,70,female,1710198.0
2047,70,male,1697090.0
2047,71,female,1667431.0
2047,71,male,1638365.0
2047,72,female,1604255.0
2047,72,male,1566450.0
2047,73,female,1739311.0
2047,73,male,1699334.0
2047,74,female,1470845.0
2047,74,male,1398286.0
2047,75,female,1632895.0
2047,75,male,1549532.0
2047,76,female,1633231.0
2047,76,male,1531694.0
2047,77,female,1655357.0
2047,77,male,1540869.0
2047,78,female,1490360.0
2047,78,male,1368255.0
2047,79,female,1434195.0
2047,79,male,1300358.0
2047,80,female,1400772.0
2047,80,male,1245213.0
2047,81,female,1376821.0
2047,81,male,1210847.0
2047,82,female,1382857.0
2047,82,male,1179755.0
2047,83,female,1326832.0
2047,83,male,1102581.0
2047,84,female,1261667.0
2047,84,male,1033765.0
2047,85,female,1194287.0
2047,85,male,964111.0
2047,86,female,1070341.0
2047,86,male,856363.0
2047,87,female,994410.0
